"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"99294:26","they go around in their little coaching shorts or parachute pants but not both.","bad bnb sentence",5.33333333333333,4.16666666666667,6.5
"126314:48","well, i either,  teeing off i either slice it or i hook it but not both ever single time","good bnb sentence",5.36363636363636,4.18181818181818,6.45454545454545
"155799:32","a term limitation for congress would be like three terms or even four terms but not both.","good bnb sentence",5.375,3.875,6.375
"163926:23","you going  to get ten or fifteen bucks for it but not both.","good bnb sentence",5.375,3.875,6.625
"35503:30","but if you've narrowed it down to one or two but not both you can have the car, uh, uh, checked  at, uh, an independent service station and have them go through it from top to bottom and tell you if they can find anything wrong, because they don't have any financial interest in it.","good bnb sentence",5.375,3.75,6.5
"12595:51","so i can't say whether that, that i'm pro israel or anti israel but not both.","good bnb sentence",5.4,4.4,6.4
"128489:81","but if you do some basic exercises and you say every morning, just like brushing your teeth you're going  to spend fifteen minutes or a half hour but not both.","good bnb sentence",5.4,3,6.8
"140033:105","well, speaking of pets, i'll tell you, my, my kids are older now, my, both of them are either in or out of college but not both,","good bnb sentence",5.4,3.6,6.8
"170155:23","do you work for a big  or a little  place but not both.","good bnb sentence",5.4,3.2,6.8
"43991:16","are you talking, outside or inside but not both.","good bnb sentence",5.4,3.2,6.8
"7449:24","and whether you vote for one person or the other person but not both, the issues is what, you know, what you believe in ,","good bnb sentence",5.4,3.9,6.7
"131692:34","they'd leave work and go to a golf course, or a little country club but not both  they belonged to  back in richmond, virginia and just, uh, play nine holes of golf.","good bnb sentence",5.42857142857143,4.14285714285714,6.57142857142857
"147719:68","is it p-, do you think it 's possible to have honesty in government or an honest government but not both.","good bnb sentence",5.42857142857143,3.71428571428571,6.57142857142857
"21390:163","and that really made it a very interesting, uh, show to where you never really knew which, which one  was going  to show up. you know, whether it was going to, where they're going  to be real close  or whether they're just going  to be partners but not both , you know","good bnb sentence",5.42857142857143,5,6
"50849:39","i don't know if it's a government run   or if it's a private   charity but not both that 's put it together.","good bnb sentence",5.42857142857143,3.85714285714286,6.71428571428571
"119232:80","i'm not, you know, i have a problem, uh, with whether it's going  to work or not but not both, you know,","good bnb sentence",5.5,4.5,6.5
"140143:61","and, and, uh, we went down to canton one time oh, gosh, two or three years ago now but not both,","good bnb sentence",5.5,4.25,6.75
"142117:49","and i even had, uh, i guess it was  last year or the year before but not both, i had some out","good bnb sentence",5.5,3.66666666666667,7
"158308:59","and this is supposed  to be a very well-known center here in tyler who  had two or three but not both, um, centers, all over, you know, the, um, city","good bnb sentence",5.5,4.66666666666667,6.33333333333333
"170320:16","they're in college or just out of college but not both.","good bnb sentence",5.5,3.25,7
"174845:49","they test you, uh, before they, before you start or before you even interview but not both.","good bnb sentence",5.5,4.83333333333333,6.33333333333333
"47372:70","after that, if you asked me that i wouldn't have been able  to tell you if that was football or baseball but not both.","good bnb sentence",5.5,5,6
"47484:42","but i don't even know if they're still new york yankees, or mumblex new jersey but not both.","good bnb sentence",5.5,3.875,6.75
"47787:16","but a lot women die or shop at foley's but not both.","good bnb sentence",5.5,4.16666666666667,6.66666666666667
"49341:37","uh, so, the question of whether to buy here or move to another county but not both, say, drive twenty more miles north, buy a condominium for approximately, uh, the same price, maybe a little lower,","good bnb sentence",5.5,3.66666666666667,6.83333333333333
"51633:46","it 's hard to tell how much  has been that or how much  is just her but not both.","good bnb sentence",5.5,5,6.5
"61981:60","you can actually buy a whole brand new computer with a not not a necessarily a slow one or inadequate one but a pretty good one for six hundred dollars but not both.","good bnb sentence",5.5,4,7
"95876:34","they haven't ruled on whether they can test them or not but not both.","good bnb sentence",5.5,5,6
"97699:27","and she's just started that like yesterday or the day before but not both,","good bnb sentence",5.5,3.25,7
"106579:87","so. it  became dangerous for us to keep  transporting her back and forth in the car because she was so wobbly and needed a walker or a wheel chair but not both.","bad bnb sentence",5.5,4,7
"113961:67","and the federal came in and said, hey, you know, you have either got  to build more prisons or let people go but not both.","bad bnb sentence",5.5,4,7
"12588:15","they could either fight or die but not both.","bad bnb sentence",5.5,4,7
"19641:195","and, uh, the last, uh, i'm embarrassed  to say the last, you know, honest to gosh, cover to cover book that i read , i can not, right offhand, i tried  to read, uh, one of the, the michener, uh, lone star or the, the texas history book but not both.","bad bnb sentence",5.5,4,6.66666666666667
"27042:33","and you don't know if you were reaching them or not but not both.","bad bnb sentence",5.5,3.5,6.83333333333333
"31347:55","well, my stepson, you know, i, he went into the navy or air force but not both.","bad bnb sentence",5.5,2.5,7
"91368:81","um,. i think it depends on if you want  to be a, if you want a regional job or a national job but not both,","bad bnb sentence",5.5,5,6
"93046:25","see, it have been like nineteen sixty-seven or sixty-eight, but not both, um,","bad bnb sentence",5.5,5,6
"139481:20","and you can either microwave it or do it in the oven but not both,","good bnb sentence",5.57142857142857,4.57142857142857,6.42857142857143
"59796:50","now whether this person is made the moral decision whether he can take another human life or not but not both, that's another trip,","good bnb sentence",5.57142857142857,4.57142857142857,6.42857142857143
"68507:73","well wh-, do you think that, uh, consumer goods, goods are generally getting better, or worse in quality but not both.","good bnb sentence",5.57142857142857,3.57142857142857,6.85714285714286
"166916:31","during the trial as to whether they're guilty or not but not both has nothing to do  with their background.","good bnb sentence",5.6,3.8,7
"168860:102","wel-, i guess it kind of borders on where, i mean what do you value  more. the invasion of, uh, the person's privacy or the possible danger to, you know, other people but not both.","good bnb sentence",5.6,4.2,6.8
"19308:17","will there be a union or not but not both.","good bnb sentence",5.6,3.4,7
"24736:40","and are you talking about public schools being lower level, high school level or state school but not both.","good bnb sentence",5.6,4,7
"153470:46","so, we are on a schedule where i try every, uh, three or four but not both years  to, to buy a new one .","bad bnb sentence",5.6,3.8,6.8
"13665:45","i couldn't remember in tigon had purchased g t e --s phone mail services or if g t e had purchased tigon but not both.","good bnb sentence",5.625,3.875,6.75
