"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"13998:38","the parents kind of pushed them to join, like the boy scouts or girl scouts but not both.","bad bnb sentence",0.88,0.88,0.88
"14175:23","but i don't anymore, maybe once or twice a year but not both.","bad bnb sentence",0.88,0.7775,0.9675
"144355:73","uh, when they asked us did, did we want  to, uh, keep it the same or, uh, spend more, spend less but not both , i think uh, i think right now what they're spending  is adequate. uh, my, for my personal opinion. uh, because i think it's something that 's going  to take them a while  to come up with a, uh, vaccine for .","bad bnb sentence",0.88,0.88,0.88
"19930:37","i don't know if i'd call it science fiction or fantasy but not both.","bad bnb sentence",0.88,0.88,0.88
"42077:97","but gosh, you know, we're keeping, you know we're, we're keeping these men in prison for fifteen or twenty years but not both on death row, and not doing anything with them,","bad bnb sentence",0.88,0.88,0.88
"157511:153","well, the, the one thing that i know  does seem  to happen from people i've talked to  on this, is that in the situation you just said  where it's nine to three, or some such number but not both , that there's, an effect  starts  being that there's starts  being a lot of peer pressure going on","good bnb sentence",0.883333333333333,0.71,0.98
"97363:28","only time will tell whether it's better or worse but not both, than the way we grew up .","good bnb sentence",0.885,0.828333333333333,0.943375
"18522:67","they don't, they don't even start  growing until may, may or april but not both, like after it's been raining for a few months.","bad bnb sentence",0.885,0.86,0.91
"22715:55","i've, i've caught them from, you know, three or four inches long but not both up to, uh,","bad bnb sentence",0.885,0.88,0.89
"67486:48","i mean, around texas, you, you got about five or six but not both,","good bnb sentence",0.886,0.824,0.952
"107973:25","but it's only for like two or three hours at a time but not both.","good bnb sentence",0.89,0.7675,0.9675
"120047:15","you're either liberal or you're conservative but not both,","good bnb sentence",0.89,0.724388888888889,0.991111111111111
"13311:70","if there was, if there was mandatory, you could choose the option of either a mandatory military service or voluntary but not both,","good bnb sentence",0.89,0.72,0.99
"122798:42","i don't know if it's just because i like the game or i just like  to, to see the warm weather but not both.","bad bnb sentence",0.89,0.81,0.97
"165010:22","it's probably a japanese  or a burmese  company but not both owning and hiring people in the u s.","bad bnb sentence",0.89,0.89,0.89
"64760:20","whenever they say it two or three times but not both .","bad bnb sentence",0.89,0.78,1
"136406:56","well, it, uh, depending on its moisture content, it either swells up or shrinks but not both,","good bnb sentence",0.892222222222222,0.805555555555556,0.965583333333333
"79690:66","but now i think there are tests that  can be conducted , uh, to tell whether or not but not both the puppies have the, have it.","good bnb sentence",0.893333333333333,0.71,1
"170320:16","they're in college or just out of college but not both.","good bnb sentence",0.895714285714286,0.839964285714286,0.94575
"103268:112","but, uh, during the week they often have, a, a limited menu choice but, uh, very reasonable complete dinners for six ninety-nine that  included the soup an-, or salad but not both entrees and accompaniments and dessert","good bnb sentence",0.896666666666667,0.802222222222222,0.966694444444444
"24757:57","even a bad school is a good school up here, where, if i lived in new york city or washington, d c but not both, uh, i would seriously consider moving if i had a child.","bad bnb sentence",0.896666666666667,0.81,0.99
"73241:15","it was a visa or mastercard but not both,","good bnb sentence",0.903333333333333,0.76,0.988333333333333
"106103:34","and he left it up to me if i worked or not but not both.","good bnb sentence",0.905,0.815,0.995
"153376:44","so frank, what, uh, type of, uh, budget do you or your family but not both have .","good bnb sentence",0.905,0.81,1
"31205:60","and there's always going  to be, you know, somebody having a need for a math or science teacher but not both.","bad bnb sentence",0.905,0.85,0.96
"126348:129","i guess in some cases they just consider  pickup your, your phone and, and, and not let you use your phone for a while whether you hang up on them or not but not both.","good bnb sentence",0.906,0.854,0.956
"104835:34","at the time it was still, oh, about forty or fifty cents a pound but not both,","good bnb sentence",0.90625,0.85,0.96628125
"107841:9","right or wrong but not both i'm going  to cast a ballot","good bnb sentence",0.908,0.844,0.976
"41798:95","and, uh, and i find even, even at home here now, i, i will wear blue jeans or i'll wear shorts but not both and what have you , uh, and be very comfortable","good bnb sentence",0.90875,0.83246875,0.9725
"113176:393","uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let's take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not but not both.","good bnb sentence",0.915,0.765,0.995
"116776:42","i, i mean i could have had that or a down payment on a new car but not both.","good bnb sentence",0.91625,0.82375,0.98875
"109881:25","is it one you're renting or buying but not both .","good bnb sentence",0.916666666666667,0.79,1
"56988:61","perhaps that would be a solution if they were required  to vote at least for their first three or four years but not both after they become of voting age. required  to register and vote for four years,","bad bnb sentence",0.92,0.87,0.97
"85664:16","get an extra bedroom or a basement but not both.","bad bnb sentence",0.92,0.85,0.99
"141931:26","so, we will play either out there or at firewheel but not both.","bad bnb sentence",0.92,0.92,0.92
"68507:73","well wh-, do you think that, uh, consumer goods, goods are generally getting better, or worse in quality but not both.","bad bnb sentence",0.92,0.92,0.92
"10197:18","he either hits home run or strike out but not both.","good bnb sentence",0.923333333333333,0.84,0.976666666666667
"129837:27","and just depending on whether you say yes or no but not both, uh, you, you can give him capital punishment","good bnb sentence",0.926666666666667,0.87,1
"57709:45","the friend of ours over here, he's got, uh, sixty-five, or sixty-six but not both mustang the six cylinder.","bad bnb sentence",0.928333333333333,0.853333333333333,0.98
"169551:32","i think this particular case has been like ten or fifteen years but not both.","good bnb sentence",0.93,0.82,1
"41798:95","and, uh, and i find even, even at home here now, i, i will wear blue jeans or i'll wear shorts but not both and what have you , uh, and be very comfortable","bad bnb sentence",0.93,0.93,0.93
"61667:103","but if you want him to be and he doesn't want  to be, he'll just, he'll, you know either scratch you or run away but not both.","bad bnb sentence",0.93,0.93,0.93
"19926:76","see, i had never really been into science fiction that much until, uh, somebody gave me mist of avalon probably about five or six years ago but not both.","bad bnb sentence",0.933333333333333,0.88,1
"138255:100","well and with a radial arm saw, if you do have a, a big piece of wood that you need  to rip, like you say, or cut but not both , you wouldn't be able  to do that.","bad bnb sentence",0.935,0.87,1
"72175:60","i'm, i guess i probably put on about ten, nine or ten pounds but not both, since i stopped  playing, which  was about four years ago.","bad bnb sentence",0.935,0.88,0.99
"83845:40","how did you put that many miles on it, in, four or five years but not both .","good bnb sentence",0.94,0.94,0.94
"90213:76","he was, used  to be a reporter for, uh, i think , the new york times, or the washington post, one of the two but not both,","bad bnb sentence",0.94,0.94,0.94
