tgrep.id,proportion_goodsentence,Sentence_BNB,Mean,YMin,YMax,Opt_BNB,Better_BNB,Weird,Weird_Category,notes,
128768:129,0.777777778,"and, uh, i guess they'd have� to consider how expensive the college is� and how close to home, if they could handle� being away for real long periods of time or if they need� to be somewhere where they can drive home when they needed� to get home but not both� .",0.671111111,0.417583333,0.88225,TRUE,-,FALSE,-,,
79690:66,0.333333333,"but now i think there are tests that� can be conducted , uh, to tell whether or not but not both the puppies have the, have it.",0.66,0.462138889,0.850055556,TRUE,-,TRUE,and_noncompete,,
80247:17,0.444444444,"was it for health, or, to look good but not both.",0.533333333,0.308833333,0.738888889,TRUE,-,TRUE,downward_entailing,question,
168929:25,1,"either you have, uh, military service or some sort of alternative, nonmilitary service for a few years but not both.",0.671111111,0.488777778,0.836694444,TRUE,-,FALSE,-,,
126314:48,0.888888889,"well, i either,  teeing off i either slice it or i hook it but not both ever single time",0.672222222,0.435527778,0.872277778,TRUE,-,FALSE,-,,
81053:30,0.444444444,it's not as slanted as the new york times or as biased perhaps as the local paper but not both.,0.466666667,0.284444444,0.661166667,TRUE,-,TRUE,downward_entailing,,
117429:39,0.75,so you're all back to the safety catches and the whole nine yards or either watching them every minute but not both.,0.6725,0.523734375,0.810640625,TRUE,-,FALSE,-,,
81410:24,0.555555556,i've probably seen it about fifteen or twenty times but not both.,0.551111111,0.322194444,0.775611111,TRUE,-,TRUE,and_noncompete,,
81549:27,0.888888889,"because we saw it, probably, four or five months ago but not both.",0.537777778,0.399888889,0.688916667,TRUE,-,TRUE,and_noncompete,,
24964:43,0.666666667,and the only school you could go to  was the baptist school or the catholic school but not both.,0.674444444,0.462222222,0.84225,TRUE,-,FALSE,-,,
81749:49,0.555555556,"and, and you're not sure whether it will be any good or not but not both.",0.745555556,0.503194444,0.948888889,TRUE,-,TRUE,and_noncompete,,
7449:24,0.777777778,"and whether you vote for one person or the other person but not both, the issues is what, you know, what you believe in ,",0.676666667,0.462222222,0.848916667,TRUE,-,FALSE,-,7449:24:00,
82702:43,0.777777778,"and yet she'd get� to spend, you know, three or four days but not both with...",0.415555556,0.213305556,0.62225,TRUE,-,TRUE,and_noncompete,,
41676:47,0.666666667,and then there are some that� may be will come like four inches or five inches but not both above the knee.,0.677777778,0.468805556,0.863333333,TRUE,-,FALSE,-,,
109881:25,0.333333333,is it one you're renting or buying but not both .,0.681111111,0.487777778,0.865611111,TRUE,-,FALSE,-,,
83258:73,0.444444444,"when i have heard about england's elections , they are allowed� to run for what, a total of six or eight but not both weeks. even for the higher offices in the, in the land.",0.671111111,0.464388889,0.851111111,TRUE,-,TRUE,and_noncompete,,
107841:9,0.555555556,right or wrong but not both i'm going  to cast a ballot,0.687777778,0.423333333,0.898888889,TRUE,-,FALSE,-,,
8347:26,0.666666667,and they're good for about five years or four years but not both.,0.18,0.026638889,0.364472222,TRUE,-,TRUE,and_noncompete,8347:26:00,
83845:40,0.111111111,"how did you put that many miles on it, in, four or five years but not both .",0.707777778,0.490944444,0.897777778,TRUE,-,TRUE,and_noncompete,,
83940:43,0.888888889,"i, i figured maybe i'd get one or two years out of it but not both,",0.784444444,0.631111111,0.927805556,TRUE,-,TRUE,and_noncompete,,
84000:35,0.444444444,"it almost costs so much� to fix anything or do anything with it, you're just better off� buying another car but not both.",0.503333333,0.291055556,0.720055556,FALSE,"it almost costs so much� to fix anything or do anything with it but not both, you're just better off� buying another car.",TRUE,bad_bnb,,
61667:103,0.888888889,"but if you want him to be and he doesn't want� to be, he'll just, he'll, you know either scratch you or run away but not both.",0.688888889,0.448861111,0.892277778,TRUE,-,FALSE,-,,
48874:116,0.666666667,"and, you know, i could go along with that, if, if i could be assured� that it would be their natural life in jail and not parole after ten, or twelve years but not both.",0.691111111,0.461,0.875555556,TRUE,-,FALSE,-,,
84362:25,0.333333333,"but it� has been about three or four years but not both of, uh, uh, playing around with flowers to de-, decide which ones� actually grow here.",0.457777778,0.252166667,0.670027778,TRUE,-,TRUE,and_noncompete,,
67430:26,0.777777778,"i usually, you know, fifteen or twenty but not both.",0.692222222,0.483138889,0.867777778,TRUE,-,FALSE,-,,
84591:56,0.666666667,"and this thing� came on where these, a group of like five or six guys went and filmed themselves beating up people in the street and, and robbing them but not both .",0.124444444,0.045527778,0.218944444,FALSE,"and this thing� came on where these, a group of like five or six guys but not both went and filmed themselves beating up people in the street and, and robbing them.",TRUE,bad_bnb,,
41615:46,0.736842105,"and so when i'm teaching a class , obviously i wear a suit or dress but not both,",0.694210526,0.543644737,0.831605263,TRUE,-,FALSE,-,,
84644:31,0.333333333,i do not know what the world is� or is not but not both .,0.242222222,0.032222222,0.466666667,TRUE,-,TRUE,downward_entailing,,
13356:76,0.888888889,"and, and a lot of the buildings in downtown areas that, that  either need demolishing, or need fixing up but not both,",0.694444444,0.446555556,0.905583333,TRUE,-,FALSE,-,,
144197:16,0.888888889,and they traded either richmond or hardaway but not both to sacramento for billy owens,0.694444444,0.431055556,0.915583333,TRUE,-,FALSE,-,,
20511:22,0.666666667,"well, we just started two or three weeks ago but not both.",0.695555556,0.51,0.841111111,TRUE,-,FALSE,-,,
85435:43,0.333333333,"so we really don't know whether there's enough fossil fuel left or there isn't but not both,",0.733333333,0.595555556,0.845611111,TRUE,-,TRUE,downward_entailing,,
85664:16,0.777777778,get an extra bedroom or a basement but not both.,0.667777778,0.358888889,0.934527778,TRUE,-,TRUE,and_noncompete,,
152475:203,0.666666667,"i, uh, i think there is more of an ability of you know, you know for selecting a jury, two different juries that  would most of the time come up with the same idea, uh, the same idea versus you know whether he is guilty or innocent but not both.",0.696666667,0.485416667,0.876694444,TRUE,-,FALSE,-,,
85977:40,0.666666667,"i, i don't judge any war as good or bad but not both,",0.294444444,0.137777778,0.463361111,TRUE,-,TRUE,downward_entailing,,
85982:21,0.666666667,"and i don't see any winners or losers but not both,",0.633333333,0.435527778,0.814472222,TRUE,-,TRUE,downward_entailing,,
86259:83,0.666666667,"you, you don't have� to worry about� filling out forms, uh, you know, for reimbursement and all or, you know, getting paid� eight percent of, of whatever but not both.",0.311111111,0.132194444,0.511111111,TRUE,-,TRUE,downward_entailing,,
153003:37,0.888888889,and you know they are usually either that way with everybody or friendly to everybody but not both.,0.701111111,0.457722222,0.90225,TRUE,-,FALSE,-,,
122735:37,0.666666667,and the other schools were built  back in maybe the fifties or early sixties but not both.,0.702222222,0.492166667,0.873361111,TRUE,-,FALSE,-,,
157597:36,0.888888889,"and we do sit down at the beginning of every month or the end of every month but not both and write down how much we know we're going  to spend  and set that money aside,",0.702222222,0.43325,0.923361111,TRUE,-,FALSE,-,,
40150:31,0.888888889,"and they kind of just scoot out of his way or take a step back but not both, you know,",0.704444444,0.581083333,0.818888889,TRUE,-,FALSE,-,,
99064:18,0.666666667,and you can decide guilt or innocence on that but not both.,0.704444444,0.512222222,0.89225,TRUE,-,FALSE,-,,
87247:31,0.555555556,"i do not know if you listen to him or not but not both,",0.623333333,0.362138889,0.841111111,TRUE,-,TRUE,downward_entailing,,
87739:34,0.222222222,"although she, herself, had never really accepted jesus or gone through any of the other, uh, christian, uh, portions of, of the faith, repentance, baptisms, et cetera, et cetera. she had always felt a very strong, uh, leaning in this direction but not both.",0.326666667,0.166666667,0.493333333,FALSE,"although she, herself, had never really accepted jesus or gone through any of the other, uh, christian, uh, portions of, of the faith, repentance, baptisms, et cetera, et cetera,  but not both. she had always felt a very strong, uh, leaning in this direction.",TRUE,bad_bnb,,
85973:53,0.444444444,"i mean that was one thing , that� came out of it, good or bad but not both,",0.706666667,0.554416667,0.836694444,TRUE,-,FALSE,-,,
89978:92,0.666666667,"and, and, uh, my father bought this, uh, my stepfather bought this� thinking of a time when one or the other but not both of them might need care",0.708888889,0.46775,0.897805556,TRUE,-,FALSE,-,,
886:75,0.666666667,"uh, and at the same time i think that i receive on, on the order of, uh, probably, seven or eight a week but not both calls of the nature where one wishes that there were a convenient way� to just hang up on it� .",0.594444444,0.368777778,0.801166667,TRUE,-,TRUE,and_noncompete,,
135991:11,1,"either the radio or the t v --s got  to be on, the whole time but not both.",0.715555556,0.464388889,0.926694444,TRUE,-,FALSE,-,,
88687:32,0.777777778,"well, i guess i have used it once or twice but not both.",0.56,0.346444444,0.76,TRUE,-,TRUE,and_noncompete,,
27952:63,0.666666667,"if you were educated you got, you know, you might teach for a year or two but not both before you got married .",0.716666667,0.504333333,0.898888889,TRUE,-,FALSE,-,,
171264:74,0.888888889,"well if you drag twelve people into a courtroom, i trust them to make the right decision as to whether someone's guilty or innocent but not both.",0.721111111,0.47,0.8945,TRUE,-,FALSE,-,,
89290:20,0.444444444,see i went about two or three weeks ago and saw f x two but not both.,0.258888889,0.121111111,0.437833333,FALSE,see i went about two or three weeks ago but not both and saw f x two.,TRUE,bad_bnb,,
89425:17,0.444444444,"and, the first five minutes or ten minutes but not both of the movie was, i was very well persuaded� to walk out. very well persuaded,",0.62,0.38875,0.846694444,TRUE,-,TRUE,and_noncompete,,
89472:46,0.777777778,"and then, oh, let's see, there's a couple or three but not both that i would like� to go� see� before they go into videos.",0.1,0.05775,0.140027778,TRUE,-,TRUE,and_noncompete,,
8967:44,0.444444444,"if we have a problem with our connection and get disconnected  some time or other but not both, don't worry about it.",0.544444444,0.2565,0.821138889,TRUE,-,TRUE,and_noncompete,8967:44:00,
90762:42,0.666666667,"um, i, i was talking to somebody recently or read somewhere but not both where they, where they said that, you know, these children, they, they had� to be the best ,",0.723333333,0.514416667,0.888916667,TRUE,-,FALSE,-,,
